reaction	linear_coefficient
23DK5MPPISO	0.0037751224030668573
ALCD19	0.008082478018745513
ASAD	0.055528849377593635
ASCBPL	0.0011448017642625501
AICART	0.004132635834895352
AIRC2	0.007051425904747772
AIRC3	0.008154069440376917
AKGDH	0.2988980094119048
ASCBptspp	0.11585181299577449
ASCBtex	0.36418663102955834
ASNN	0.011101869470018046
AKGt2rpp	0.027185578517122614
ALCD2x	0.034743495976679056
AKGtex	0.36418663102955834
ALAALAabcpp	0.023585786403697472
ALAALAr	0.0096521892934977
ALAALAtex	0.36418663102955834
ALAGLUE	0.006117823980215606
ASNNpp	0.0026425919301260336
ASNS1	0.0029280614219670364
ASNS2	0.00288887447568292
ASNTRS	0.02944644837644452
ASNt2rpp	0.0027277690059981075
ASNtex	0.36418663102955834
ASO3t8pp	0.0011557732654762078
ALCD3ir	0.00039738971987838883
ASO3tex	0.36418663102955834
ASP1DC	0.045647130903167694
ASPCT	0.003147159205478446
ALDD19xr	0.009965825669121055
ASPK	0.004685380207472557
ASPO3	0.0016274015384917476
ALAR	0.1455346753330637
ALATA_D2	0.03457112959016958
ALDD2x	0.0011847592358069814
ALATA_L	0.0037751224030668573
ALATA_L2	0.03457112959016958
ASPO4	0.0016274015384917476
ASPO5	0.0016274015384917476
ALDD2y	0.463588300989714
ASPO6	0.0016274015384917476
ALATRS	0.023582210619304468
ALDD3y	0.463588300989714
ALAabcpp	0.003131718932209575
ALAt2pp	0.09558659366636922
ASPT	0.12875713348134224
ASPTA	0.06821318185656794
ASPTRS	0.009777941162816411
ASPabcpp	0.13621607877956052
ASPt2_2pp	0.010693738070993277
ASPt2_3pp	0.005960220861440964
ALAt4pp	0.0018075779049316109
ALLPI	0.0005102728722878798
ASPt2pp	0.003292618490267712
ASPtex	0.36418663102955834
AST	0.08339855989950294
BZDIOLDH	0.0004414128144759254
ALLTAMH	0.0007991280130370277
ALLTN	0.0029881051305197335
BZt	0.0037751224030668573
ALLULPE	0.0005863949590903234
ATHRDHr	0.029607482708729847
ATPM	0.0037751224030668573
ATPPRT	0.0015423577949465455
ALLtex	0.36418663102955834
ATPS4rpp	0.06578704862770593
BALAt2pp	0.09558659366636922
BALAtex	0.36418663102955834
BETALDHx	0.0040214940752676814
CA2t3pp	0.0019393716007456237
CA2tex	0.36418663102955834
ALPATE160pp	1.0
CADVtpp	0.0014504315255420063
CAT	0.0170597446930409
BETALDHy	0.0040214940752676814
BGLK	0.005415072168045543
BLUB	0.0037751224030668573
BPNT	0.0037751224030668573
BSORx	0.0015477951072541839
BSORy	0.0015477951072541839
CATDOX	0.008308891925326658
CAt6pp	0.006538991477737019
CBIAT	0.010327059149643575
CBItonex	0.027992236299182554
ALPATG160pp	1.0
CBIuabcpp	0.00923973597760945
CBL1abcpp	0.00923973597760945
CBL1tonex	0.027992236299182554
ALR2	0.010515272210115037
CBLAT	0.010327059149643575
BTDD_RR	0.0037751224030668573
ALR4x	0.0035870427354150127
BTDt_RR	0.0037751224030668573
BTS4	0.0009833696011561908
CBPS	0.002756412350655887
CD2abcpp	0.0026434339782670435
BUTCT	0.007990752224301243
BUTSO3abcpp	0.0031835523769327898
CD2t3pp	0.006024885459067501
BUTSO3tex	0.36418663102955834
ALTRH	0.003952063370959635
BUTtex	0.36418663102955834
CD2tex	0.36418663102955834
CD2tpp	0.006656699159017143
CDAPPA120	0.0018438108030711365
BZ12DOX	0.0006601247256465427
AM3PA	0.010453318511648942
CDAPPA140	0.0018438108030711365
CDAPPA141	0.0018438108030711365
CDAPPA160	0.0018438108030711365
CDAPPA161	0.0018438108030711365
CLPNS181pp	0.006552672731309886
CLt3_2pp	0.002217024716162507
AM4PA	0.010453318511648942
CLtex	0.36418663102955834
CDAPPA180	0.0018438108030711365
CDAPPA181	0.0018438108030711365
CDPMEK	0.013936811677916496
AM4PCP	0.007846766935129852
CELLBabc	0.0037751224030668573
CFAS160E	0.044002512285435016
CMCMSAD	0.012230901124896837
CMHMI	0.012198823894641333
CMPtex	0.36418663102955834
CFAS160G	0.044002512285435016
AMALT1	0.0027808398282112433
CFAS180E	0.044002512285435016
CO2tex	0.36418663102955834
CO2tpp	0.0037751224030668573
CFAS180G	0.044002512285435016
AMALT2	0.0027808398282112433
COBALT2abcpp	0.0026434339782670435
COBALT2t3pp	0.006024885459067501
CGLYabcpp	0.023585786403697472
AMALT3	0.0027808398282112433
CGLYtex	0.36418663102955834
COBALT2tex	0.36418663102955834
COBALT2tpp	0.006656699159017143
COLIPAabcpp	0.013873655270210316
CHLabcpp	0.006247485595788368
CHLt2pp	0.005597578663520816
CHLtex	0.36418663102955834
CHORM	0.011955191796019952
AMALT4	0.0027808398282112433
CHORS	0.010879257952804328
CHRPL	0.005357238467421874
CPC2MT	0.002657716820152532
CPC3MT	0.002733188655115621
CPC4MT	0.0020770750096256343
CITACt	0.0010935102022319582
AMANAPEr	0.006693470545510929
CITL	0.007138006272265319
CPC5MT	0.0035913918321707765
AMAOTr	0.001179866187874397
CPC6MT	0.003468745370335785
CPC6R	0.002864150222861964
CITt4_1	0.0001046588331215737
CLIPAtex	0.0037751224030668573
CPC8MM	0.0049200819202711845
CLPNH120pp	0.0037751224030668573
AMMQLT8	0.014806719131331718
CLPNH140pp	0.0037751224030668573
CLPNH141pp	0.0037751224030668573
CPGNabcpp	0.0038491931010867604
CPPPGO	0.01046850314785986
AMPMS2	0.00505857327334126
CPPPGO2	0.011656024152675986
CLPNH160pp	0.0037751224030668573
CLPNH161pp	0.0037751224030668573
CRNDabcpp	0.0274541128950359
CRNDt2rpp	0.0035835279916302874
CRNabcpp	0.0274541128950359
CRNt2rpp	0.0035835279916302874
CLPNH180pp	0.0037751224030668573
CLPNH181pp	0.0037751224030668573
CLPNS120pp	0.006552672731309886
CLPNS140pp	0.006552672731309886
CRNtex	0.36418663102955834
CS	0.13968654267640898
AMPN	0.020507337714349053
CSND	0.010180442679513976
CSNt2pp	0.0004142165309461203
CSNtex	0.36418663102955834
CLPNS141pp	0.006552672731309886
CLPNS160pp	0.006552672731309886
CTBTabcpp	0.0274541128950359
CLPNS161pp	0.006552672731309886
AMPTASECG	0.1690045981533001
CLPNS180pp	0.006552672731309886
EX_cgly_e	0.0037751224030668573
CTBTt2rpp	0.0035835279916302874
CTPS2	0.02867905356810441
CU1Opp	0.008243346384100734
CU1abcpp	0.004445871626959264
CU2abcpp	0.0026434339782670435
AMPTASEPG	0.04598343588627746
AMPtex	0.36418663102955834
ANHGMtex	0.36418663102955834
CU2tex	0.36418663102955834
CU2tpp	0.006656699159017143
CUt3	0.0004824089513364552
CUtex	0.36418663102955834
CYANST	0.016691323114738643
CYSDtex	0.36418663102955834
CYSS	0.030626551927553928
CYSSADS	0.0031226997118586294
CYANSTpp	0.0008021103128531783
ANHMK	0.009132167134422548
CYANtex	0.36418663102955834
CYNTt2pp	0.000835679022506262
ANPRT	0.0008512326435570001
CYNTtex	0.36418663102955834
CYRDAAT	0.010327059149643575
CYRDAR2	0.0037751224030668573
CYSTGL	0.0007933025118889119
CYSTL	0.0023143334964889272
CYSTRS	0.02169096390322089
CYRDAS	0.0037751224030668573
CYS	0.0008515389511925727
CYSTS	0.0008515389511925727
CYSDDS	0.011120593674333665
ANS	0.0008669952384030455
CYSDS	0.0023143334964889272
CYSabc2pp	0.008921570346682334
CYSabcpp	0.0037751224030668573
AOBUTDs	0.0037751224030668573
CYStex	0.36418663102955834
CYStpp	0.00314554728475137
CYSDabcpp	0.0037751224030668573
AOXSr	0.0006995243967797235
CYTBDpp	0.007331260013820741
CYTBO3_4pp	0.0802487721976221
CYTD	0.004007009630612596
CYTDH	0.015500051700478077
CYTDK2	0.0038890946803244
DCYTt2pp	0.007711135875088314
DCYTtex	0.00808817434604795
AP4AH	0.007626291045633438
DDCAtexi	0.009343457072628878
DDGALK	0.002169760344815557
CYTDt2pp	0.007711135875088314
CYTDtex	0.36418663102955834
CYTK1	0.01865429613875804
DDGLCNt2rpp	0.0007435009448085058
DDGLCNtex	0.36418663102955834
CYTK2	0.01865429613875804
AP5AH	0.007626291045633438
D_LACt2pp	0.002173290432869735
D_LACtex	0.36418663102955834
DDGLK	0.0040484048829640355
DDPA	0.06256142059474873
DDPGALA	0.0016711953843871713
D5KGK	0.0014907716997239855
DGK1	0.020079882718189754
APPLDHr	0.0037751224030668573
DGMPtex	0.36418663102955834
DGSNt2pp	0.0010993835975937755
DGSNtex	0.36418663102955834
D5KGPA	0.0037751224030668573
DAAD	0.12308313533408527
DHAD1	0.004650954536944112
DACTt3	0.0037751224030668573
DADA	0.04595210020179152
DADK	0.008663020730684312
DADNt2pp	0.007711135875088314
DHAD2	0.004650954536944112
APRAUR	0.010341012482962337
DHAK	0.0021356789492379493
DHAPT	0.11585181299577449
DADNtex	0.00808817434604795
DAGK120	0.004670784681346172
DAGK140	0.004670784681346172
DHAtex	0.36418663102955834
DHAtpp	0.0037751224030668573
DAGK141	0.004670784681346172
APTNAT	0.032221614394632156
DAGK160	0.004670784681346172
DHBD	0.0014468067162915113
DHBS	0.0012045842173160248
DHBSH	0.0037751224030668573
DAGK161	0.004670784681346172
ARAI	0.0010584590318078514
DAGK180	0.004670784681346172
DAGK181	0.004670784681346172
DHCINDO	0.0005380864064021407
DHDPRy	0.011825646273300476
DHDPS	0.05340545836315141
DHEDAA	0.004350797379973062
DALAt2pp	0.09558659366636922
DALAtex	0.36418663102955834
ARAT	0.017521705292307718
DAMPtex	0.36418663102955834
DAPAL	0.000912718051773199
DHFR	0.00960663053818885
DHFS	0.004594029538958007
DHNAOT4	0.0012670006929149215
DHNPA2r	0.0026742871484337423
DHORD2	0.0033365120594343526
DAPAT	0.0037751224030668573
DAPDC	0.0016745585863746316
DHORD5	0.0033365120594343526
ARBTNabcpp	0.0038491931010867604
DHORTS	0.0031809333324605295
DAPE	0.030830583627207024
DAPtex	0.36418663102955834
DASYN120	0.008236520983855723
DHPACCOAHIT	0.04171400741785188
ARBt2rpp	0.001307563551917861
DHPDO	0.013557997209106117
DHPPDA2	0.010341012482962337
DASYN140	0.008236520983855723
DASYN141	0.008236520983855723
DHPS2	0.003514611629172871
DASYN160	0.008236520983855723
ARBt3ipp	0.0016949193754279724
DASYN161	0.008236520983855723
DASYN180	0.008236520983855723
DHPTPE	0.021594492890009493
DHQS	0.015134825963346567
DHQTi	0.0108316449607219
DASYN181	0.008236520983855723
DIMPtex	0.36418663102955834
ARBtex	0.36418663102955834
DINSt2pp	0.0010993835975937755
DINStex	0.36418663102955834
DB4PS	0.22780121640998852
DBTS	0.0008771768579237915
DCAtex	0.36418663102955834
DCMPtex	0.36418663102955834
DCTPD	0.020401773524464994
DKDID	0.003046712663874513
DKGLCNR1	0.010515272210115037
DKGLCNR2x	0.0074693704081509075
DCYTD	0.004007009630612596
ARD_1	0.0037751224030668573
DKGLCNR2y	0.0074693704081509075
DKMPPD	0.0037751224030668573
DKMPPD3	0.0037751224030668573
DMATT	0.00905149050203237
DMPPS	0.010813253328978773
DMQMT	0.015823705125035066
DNTPPA	0.007547539420053302
DOPAtex	0.36418663102955834
ARD1	0.004527644629268193
DPCOAK	0.005261247748435829
DMSOR1	0.0016345842871019845
DPR	0.004494194178928647
ARGDCpp	0.02456096959736728
DRPA	0.0054393414778567345
DSBAO1	0.03196954174462689
DMSOR2	0.0016345842871019845
DMSOtex	0.36418663102955834
DMStex	0.36418663102955834
DSBAO2	0.03196954174462689
ARGORNt7pp	0.00124218184946899
DSBCGT	0.010430433373040964
DSBDR	0.11618310019171721
DSBGGT	0.005725940354176359
DSERDHr	0.029607482708729847
DSERt2pp	0.09558659366636922
DNAMTn2r	0.011561695385572926
DNMPPA	0.0037751224030668573
DSERtex	0.36418663102955834
ARGSL	0.011996981791048779
ARGSS	0.011996981791048779
ARGTRS	0.006004553629289123
DTMPK	0.006426551665996793
ECOAH8	0.037374032531598024
EDA	0.00652804994542369
EDD	0.0014234114779610263
DTMPtex	0.36418663102955834
ARGabcpp	0.24670139391035847
DUMPtex	0.36418663102955834
DURIK1	0.018546039401331028
EDTXS1	0.011081208917778754
EDTXS2	0.007322591861165926
EDTXS3	0.020228035739524173
EDTXS4	0.007322591861165926
DURIPP	0.049496596445290315
EX_cellb_e	0.0037751224030668573
DURIt2pp	0.007711135875088314
DURItex	0.00808817434604795
DUTPDP	0.007101501008740352
DXPRIi	0.006155793163556966
DXPS	0.008054400077564385
ENO	0.0467276975904941
2OH3K5MPPISO	0.0037751224030668573
ENTCS	0.0009086042957509726
ENTERES	0.00570292685698311
ENTERES2	0.00570292685698311
ETHAAL	0.002297408328854624
DXYLK	0.0015057835352190391
E4PD	0.012878308186668526
EAR100x	0.030107682548860586
EAR100y	0.030107682548860586
EAR120x	0.030107682548860586
FDH5pp_1	0.03518916471058945
EAR120y	0.030107682548860586
EAR121x	0.030107682548860586
EAR121y	0.030107682548860586
EAR140x	0.030107682548860586
EAR140y	0.030107682548860586
EAR141x	0.030107682548860586
ETHAt	0.0031370847009342187
ETHAtex	0.36418663102955834
ETHSO3abcpp	0.0031835523769327898
ETHSO3tex	0.36418663102955834
ETOHt2rpp	0.0037751224030668573
ETOHtex	0.36418663102955834
F6PA	0.0010313309072169034
EAR141y	0.030107682548860586
EAR160x	0.030107682548860586
F6PP	0.005820014153749305
EAR160y	0.030107682548860586
FDMO	0.0006082785681387961
EAR161x	0.030107682548860586
EAR161y	0.030107682548860586
EAR180x	0.030107682548860586
F6Pt6_2pp	0.0010609551222292902
F6Ptex	0.36418663102955834
FA100ACPHi	0.002599812412199252
FA120ACPHi	0.002599812412199252
FA140ACPHi	0.002599812412199252
FA141ACPHi	0.002599812412199252
FA160ACPHi	0.002599812412199252
FA161ACPHi	0.002599812412199252
EAR180y	0.030107682548860586
EAR181x	0.030107682548860586
EAR181y	0.030107682548860586
EAR40x	0.030107682548860586
EAR40y	0.030107682548860586
EAR60x	0.030107682548860586
FA80ACPHi	0.002599812412199252
FACOAE100	0.008206799265468535
EAR60y	0.030107682548860586
FACOAE120	0.008206799265468535
FDMO2	0.0006082785681387961
FACOAE140	0.008206799265468535
FACOAE141	0.008206799265468535
FACOAE160	0.008206799265468535
EAR80x	0.030107682548860586
EAR80y	0.030107682548860586
ECAP1pp	0.007697544447096915
ECAP2pp	0.007697544447096915
FACOAE161	0.008206799265468535
FACOAE180	0.008206799265468535
ECAP3pp	0.007697544447096915
FACOAE181	0.008206799265468535
FDMO3	0.0006082785681387961
FACOAE60	0.008206799265468535
FACOAE80	0.008206799265468535
ECAtpp	0.0020467913782088757
ECOAH1	0.037374032531598024
ECOAH2	0.037374032531598024
ECOAH3	0.037374032531598024
FACOAL100t2pp	0.032677483630203216
FACOAL120t2pp	0.032677483630203216
FACOAL140t2pp	0.032677483630203216
FACOAL141t2pp	0.032677483630203216
ECOAH4	0.037374032531598024
FDMO4	0.0006082785681387961
ECOAH5	0.037374032531598024
ECOAH6	0.037374032531598024
ECOAH7	0.037374032531598024
FACOAL160t2pp	0.032677483630203216
FACOAL161t2pp	0.032677483630203216
FACOAL180t2pp	0.032677483630203216
FDMO6	0.0006082785681387961
FACOAL181t2pp	0.032677483630203216
FACOAL60t2pp	0.032677483630203216
FACOAL80t2pp	0.032677483630203216
FADRx	0.022925908725215067
FE2abcpp	0.003548810021835523
FADRx2	0.0014523487720117941
FALDH2	0.008082478018745513
FALDtex	0.36418663102955834
FRUpts2pp	0.11585181299577449
FRUptspp	0.11585181299577449
FE2t2pp	0.00228571606329083
FRUtex	0.36418663102955834
FBA	0.09725277033629458
FBP	0.016523257386077697
FCI	0.0037579600789605975
FCLK	0.002157983433717264
FCLPA	0.003164509741082395
FTHFD	0.01906466127138274
FUCtex	0.36418663102955834
FUCtpp	0.002234276034277404
FUM	0.09192703306675168
FUMt2_2pp	0.010693738070993277
FUMt2_3pp	0.005960220861440964
FCLT	0.0037751224030668573
FE2t3pp	0.005207512530174762
FDH4pp_1	0.03518916471058945
FUMtex	0.36418663102955834
G1PACT	0.03639953250967642
G1PPpp	0.011729682147820065
FE2tex	0.36418663102955834
G1PTT	0.005511150234497275
G1Ptex	0.36418663102955834
GALCTNLt2pp	0.000996393716657872
GALCTNLtex	0.36418663102955834
GALCTNt2pp	0.001329140318174297
GALCTNtex	0.36418663102955834
G1SAT	0.012945192920082931
G2PPpp	0.005085019785456431
GALCTt2rpp	0.0018588025207458589
FE2tpp	0.006656699159017143
GALCTtex	0.36418663102955834
GALKr	0.0043712115076021555
GALM2pp	0.003644515493035452
GALS3	0.0015434842775008636
GALTptspp	0.11585181299577449
G3PAT120	0.010907370510271778
G3PAT140	0.010907370510271778
G3PAT141	0.010907370510271778
G3PAT160	0.010907370510271778
G3PAT161	0.010907370510271778
G3PAT180	0.010907370510271778
GALTtex	0.36418663102955834
GALURt2rpp	0.0011914053878279809
G3PAT181	0.010907370510271778
FE3DHBZSabcpp	0.003866982555163541
G3PCabcpp	0.0018363720743686102
GALURtex	0.36418663102955834
GALUi	0.017567758151925815
GALabcpp	0.06338488349888712
G3PCtex	0.36418663102955834
GALt2pp	0.0013124727671680804
G3PD2	0.009723795771950523
FE3DHBZStonex	0.027992236299182554
G3PD5	0.0012150575049545826
GALtex	0.36418663102955834
GAM6Pt6_2pp	0.0010609551222292902
G3PD6	0.0007678842315141137
GAMAN6Ptex	0.36418663102955834
G3PD7	0.0007678842315141137
G3PEabcpp	0.0018363720743686102
G3PEtex	0.36418663102955834
GAMptspp	0.11585181299577449
GAMtex	0.36418663102955834
GAPD	0.11539037020161659
GARFT	0.007847527577973334
G3PGabcpp	0.0018363720743686102
GART	0.0015653338176765726
G3PGtex	0.36418663102955834
GCALDD	0.00782258308557181
FE3HOXabcpp	0.0038491931010867604
GDPDPK	0.007807166168817519
G3PIabcpp	0.0018363720743686102
G3PItex	0.36418663102955834
G3PSabcpp	0.0018363720743686102
GDPMNP	0.00836879009844714
FE3HOXtonex	0.027992236299182554
GDPtex	0.36418663102955834
GF6PTA	0.027395335552749974
GGGABADr	0.0011847592358069814
G3PStex	0.36418663102955834
G3PT	0.005820014153749305
G5SADs	0.0037751224030668573
GGGABAH	0.008152542327759338
G5SD	0.016859090127254103
FE3Ri	0.022925908725215067
G6PDA	0.007728379785002437
GGPTRCO	0.0009766815215400022
GGPTRCS	0.006611683548785092
GHMT2r	0.03457112959016958
GK1	0.020079882718189754
G6PDH2r	0.03405418292289094
G6PP	0.005820014153749305
G6Pt6_2pp	0.0010609551222292902
G6Ptex	0.36418663102955834
GAL1PPpp	0.011729682147820065
FE3abcpp	0.0037751224030668573
GAL1Ptex	0.36418663102955834
GALBDtex	0.36418663102955834
GLA	0.025270951623490617
FE3tex	0.36418663102955834
GALCTD	0.001904842057329897
GLBRAN2	0.004548385973321327
FECRMR3	0.0037751224030668573
GLCATr	0.009741855254170545
FECRMabcpp	0.0038491931010867604
GLCDpp	0.0036688551705254986
GLCNt2rpp	0.0015677798165425394
FECRMtonex	0.027992236299182554
GLCabcpp	0.06338488349888712
GLCNtex	0.36418663102955834
FEENTERR3	0.0037751224030668573
GLCOAS	0.21910854633473548
GLCptspp	0.11585181299577449
GLCt2pp	0.0013124727671680804
GLCtex_copy1	0.36418663102955834
GLCtex_copy2	0.0012448115985641648
GLDBRAN2	0.003155811966589271
GLGC	0.005886771464362093
GLCP	0.005093711514867138
